2 5 0.0006136655807495117 0
2 10 0.0010355472564697265 0
2 15 0.001370716094970703 0
2 20 0.0014786720275878906 0
5 5 0.0011773347854614259 0
5 10 0.0017949819564819336 0
5 15 0.002109789848327637 0
5 20 0.0038318872451782227 0
10 5 0.002043318748474121 0
10 10 0.004167723655700684 0
10 15 0.0043043851852416996 0
10 20 0.007924342155456543 0
