2 5 0.0006761312484741211
2 10 0.0008471965789794922
2 15 0.0010337352752685547
2 20 0.0015273094177246094
5 5 0.001061391830444336
5 10 0.0016061782836914063
5 15 0.0030730247497558595
5 20 0.0028163433074951173
10 5 0.0019753694534301756
10 10 0.003768324851989746
10 15 0.0054491996765136715
10 20 0.011252403259277344
100 5 0.8660218000411988
100 10 0.9178982496261596
100 15 1.7932806968688966
100 20 2.3884254693984985
